id,created_at,full_text,hour,weekday,week,month,mentions_engie,critical_tweet
"1,87E+18",2024-12-30 00:00:00+00:00,@__SuperMO__ Moi j'aimerais qu'un conseiller @ENGIEpartFR me contacte vu que c'est impossible que ma conso ait fait un X5 alors que mes habitudes ont pas changé. Mais ils savent qu'envoyer des lettres de relance. Une vraie mafia.\n#EngieVsLePeuple https://t.co/sX263b397M,19,Monday,2024-12-30/2025-01-05,2024-12,True,False
"1,87E+18",2025-01-01 00:00:00+00:00,Est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec @ENGIEpartFR car je vais faire un meurtre 😡😩,10,Wednesday,2024-12-30/2025-01-05,2025-01,True,False
"1,87E+18",2025-02-01 00:00:00+00:00,"Et bonne année, je paie 220 par mois d élec et gaz et  j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi @ENGIEpartFR  vous me dites de voir une assistante sociale https://t.co/8DJ7pFQ0HO",9,Thursday,2025-01-27/2025-02-02,2025-02,True,False
"1,87E+18",2025-02-01 00:00:00+00:00,"@ENGIEgroup @ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger 🤡🤡",11,Thursday,2025-01-27/2025-02-02,2025-02,True,False
"1,88E+18",2025-06-01 00:00:00+00:00,@ENGIEpartFR @ENGIEgroup contrat entretien chaudière. Rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de RDV effectué. Confirmation par SMS hier pour ce matin...et mail à 7h30 qui annule!! Vous croyez qu.on peut se libérer comme ça ? Qd on veut ? C'est qui les clients?,8,Monday,2025-05-26/2025-06-01,2025-06,True,False
"1,88E+18",2025-06-01 00:00:00+00:00,"Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter  ma mensualité de  20% pour m'adapter à ma conso! Merci et bravo @ENGIEpartFR   @Ecologie_Gouv ! https://t.co/eX4qzqBHav",14,Monday,2025-05-26/2025-06-01,2025-06,True,True
"1,88E+18",2025-06-01 00:00:00+00:00,@ENGIEpartFR hello la team . Bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . Merci,18,Monday,2025-05-26/2025-06-01,2025-06,True,False
"1,88E+18",2025-07-01 00:00:00+00:00,@ENGIEpartFR \nJ’habite en Savoie. Je souhaite m’adresser à une agence ENGIE. Y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. Merci,8,Tuesday,2025-06-30/2025-07-06,2025-07,True,False
"1,88E+18",2025-07-01 00:00:00+00:00,@ENGIEpartFR @ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? Merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur #gaz #électricité #tarif2025,13,Tuesday,2025-06-30/2025-07-06,2025-07,True,False
"1,88E+18",2025-08-01 00:00:00+00:00,Assignation au voile \nAssignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu ) \nAssignation au look du 7 éme siècle \n@SoMabrouk @MedjbeurM @ZohraBitan vous en pensez quoi de @ENGIEgroup ?\nInclusif ou raciste ? https://t.co/kavaAyABWv,14,Wednesday,2025-07-28/2025-08-03,2025-08,True,False
"1,88E+18",2025-09-01 00:00:00+00:00,Bonjour @ENGIEpartFR est il possible d'échanger par mp s'il vous plaît ? Ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.,18,Thursday,2025-09-01/2025-09-07,2025-09,True,True
"1,88E+18",2025-10-01 00:00:00+00:00,"@ENGIEpartFR Dites-moi @ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 ! \nC’est pas du foutage de gueule ça ! 🤬",9,Friday,2025-09-29/2025-10-05,2025-10,True,False
"1,88E+18",2025-12-01 00:00:00+00:00,@ENGIEpartFR @maison_travaux J'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'Engie le traitement de dossier sous 24h PTDR..,11,Sunday,2025-12-01/2025-12-07,2025-12,True,False
"1,88E+18",2025-01-14 00:00:00+00:00,"Tentative d'hameçonnage usurpant @ENGIEpartFR @ENGIEnewsroom avec une promesse de remboursement. Mais le pétard est mouillé, le site cible est innaccessible. Ayez l'œil quand même : l'email d'accroche est très bien fait. https://t.co/he09CzuqMz",7,Tuesday,2025-01-13/2025-01-19,2025-01,True,False
"1,88E+18",2025-01-15 00:00:00+00:00,@ENGIEpartFR  je vais vous monter en l’air ! J’AI DEMANDÉ A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE PRELEVEMENT,17,Wednesday,2025-01-13/2025-01-19,2025-01,True,False
"1,88E+18",2025-01-15 00:00:00+00:00,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!\n@ENGIEpartFR\n@jpclamadieu\n@cathmacgregor https://t.co/HX77Xh1y2x",17,Wednesday,2025-01-13/2025-01-19,2025-01,True,True
"1,88E+18",2025-01-18 00:00:00+00:00,"@ENGIEpartFR \nBonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.",10,Saturday,2025-01-13/2025-01-19,2025-01,True,True
"1,88E+18",2025-01-19 00:00:00+00:00,@ENGIEpartFR bonjour comment savoir si notre contrat va changer de tarif au 1er février ?,19,Sunday,2025-01-13/2025-01-19,2025-01,True,False
"1,88E+18",2025-01-20 00:00:00+00:00,@ENGIEpartFR ENCORE VOUS VOULEZ AUGMENTER MES MENSUALITÉS DE 40€ PAR MOIS ? mais ça va pas la tête je suis censée trouver où cet argent ? 100€ d’électricité par mois?! entre ça et le navigo vous voulez ma mort jsp,11,Monday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-20 00:00:00+00:00,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!\n@engie @ENGIEpartFR https://t.co/wucqyaW2lv",20,Monday,2025-01-20/2025-01-26,2025-01,True,True
"1,88E+18",2025-01-21 00:00:00+00:00,"Bonjour @ENGIEpartFR élu meilleur service client du monde, \ncela fait 2 mois au lieu des 8-10 jours annoncés que j'attends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison d'électricité.\nMon entreprise s'est retrouvée avec 6 kvA au lieu des 18",9,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-21 00:00:00+00:00,"Cela m'a concrètement fait perdre une journée de chiffre d'affaires, \n@ENGIEproFR mon fournisseur m'a depuis rétabli la bonne puissance et vous a transmis mon dossier de réclamation pour le préjudice subi, @ENGIEpartFR\nmerci d'être à la hauteur de votre réputation.",9,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-21 00:00:00+00:00,"Mon conseil du jour : n'allez pas chez #engiehomeservice du groupe @ENGIEgroup ils sont injoignables, incompétents et ils n'en ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude.",10,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-21 00:00:00+00:00,@ENGIEpartFR  qui  vend ma dette a la sct #eos  recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d' énergie en plein hiver de la part d #engie. J espère survivre au froid,14,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-21 00:00:00+00:00,@ENGIEpartFR J ai échangé avec vous et votre réponse a été on ne peut rien faire. Vous avez bien choisi votre service recouvrement 👍 je vous félicite. Elle a une liste longue comme le bras de condamnation,15,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-21 00:00:00+00:00,"@ENGIEgroup Merci #oupas mais pas besoin ! Mon propriétaire a un contrat de service avec vous, au bout de 6 jours toujours aucune intervention  on a fait appel à un chauffagiste qui nous a dépanné en moins de 2 heures.",19,Tuesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-22 00:00:00+00:00,@ENGIEpartFR Bonjour possible de venir en DM? svp,14,Wednesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-22 00:00:00+00:00,@LBleuBlancRouge Et c est pas @ENGIEpartFR  qui va vous aider. Elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance,19,Wednesday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-23 00:00:00+00:00,Merci à ⁦@ENGIEpartFR⁩ je prépare la bougie.le gaz devient du luxe 🕯️🕯️ https://t.co/Oq5mhg5tyx,17,Thursday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-23 00:00:00+00:00,"@ENGIEpartSAV D après l' avocat que j' aie consulté ce matin comme vous avez revendu ma dette a #eos recouvrement, je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance ?",17,Thursday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-24 00:00:00+00:00,"#marredesfautes @ENGIEpartFR @ENGIEgroup \nIl faut réviser la conjugaison.\nIl/elle transmet.\nCe S est affreux, comme si le verbe avait pris la marque du pluriel après ""les"". https://t.co/1QDho05nCO",6,Friday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-24 00:00:00+00:00,"Déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse: ""Merci de choisir une date de résiliation plus proche""...Non mais franchement parfois un rien peut être énervant, merci @ENGIEpartFR 👏\nLa pub, c'est gratuit, ne me remerciez pas 😉",11,Friday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-24 00:00:00+00:00,"Hello @ENGIEgroup normal que vos agents doublent à un feu ROUGE, en le cramant et en ne respectant même pas la limite de vitesse ??",19,Friday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-25 00:00:00+00:00,"Dites @ENGIEgroup  c’est normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous ? Votre démarcheur à domicile , MR Maffaf Zoher numéro ACQ 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer, c’est une pratique normal ? une plainte va être déposé !!",13,Saturday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-25 00:00:00+00:00,L’objectif c’est qu’on retourne se chauffer à la bougie ou c’est comment ? @ENGIEpartFR @EDFetMoi faut pas hésiter à me démarcher,17,Saturday,2025-01-20/2025-01-26,2025-01,True,False
"1,88E+18",2025-01-28 00:00:00+00:00,😱[ Énergie]15 536 euros de régule + 11000 déjà payés par prélèvement mensuel = 1852 euros d’électricité par mois !! Impossible !!! À qui dois je faire appel après le médiateur qui stipule qu’il y a eu litige entre @ENGIEgroup @ENGIEpartFR et @enedis_clients @enedis https://t.co/H5Q4tMBR29,8,Tuesday,2025-01-27/2025-02-02,2025-01,True,False
"1,88E+18",2025-01-28 00:00:00+00:00,@ENGIEpartFR 68€ que vous me devez depuis début octobre on en parle? @courbet_julien il serait temps de vous pencher sur cette société !,9,Tuesday,2025-01-27/2025-02-02,2025-01,True,False
"1,88E+18",2025-01-29 00:00:00+00:00,"@ENGIEpartSAV Attention à la grammaire.\nMerci de nous l'avoir signalée (la faute), sauf si vous remerciez pour ""le fait d'avoir signalé une faute"".\n""La social team"" : c'est encore un massacre de la langue française !\nIl faut réapprendre à parler français. https://t.co/n2s9goAC3l",10,Wednesday,2025-01-27/2025-02-02,2025-01,True,False
"1,88E+18",2025-01-29 00:00:00+00:00,"Problème de mathématiques \nFacture décembre 2023,  3 fois moins chère. Les calculs sont pas bons @ENGIEpartSAV @courbet_julien @60millions @dgccrf https://t.co/CmbFeHw050",10,Wednesday,2025-01-27/2025-02-02,2025-01,True,True
"1,88E+18",2025-01-30 00:00:00+00:00,"Mais je n'ai PAS déménagé @ENGIEpartFR @ENGIEgroup. Vous avez ouvert une ligne en mon nom avec une nouveau contrat.... Fermez moi ça! Et engagez des gens compétents! Vos ""conseillers"" ne comprennent rien. \n#engie https://t.co/Yt1Na0YpmX",7,Thursday,2025-01-27/2025-02-02,2025-01,True,False
"1,89E+18",2025-01-30 00:00:00+00:00,"@ENGIEgroup @EmmanuelMacron #Gaz monsieur le président de la république, j'ai reçu cette facture de gaz pour deux mois n'est ce pas exagérer ? Aidez moi merci d'avance. https://t.co/wtzOYm7jIi",21,Thursday,2025-01-27/2025-02-02,2025-01,True,True
"1,89E+18",2025-01-31 00:00:00+00:00,@ENGIEpartFR @MARIEPO22517791 @OuestFrance NE PAS s abonner chez ENGIE !! Aucun respect du client . Ils me réclament une facture de 5000€ génère  par erreur et infondé . Plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers . Service client ZÉRO,19,Friday,2025-01-27/2025-02-02,2025-01,True,True
"1,89E+18",2025-03-02 00:00:00+00:00,"@ENGIEpartFR ma mère se retrouve avec une facture de 17 885 € (oui oui) de gaz pour le mois de janvier alors qu'elle est aux alentours de 200 euros normalement. Au standard on lui répond juste ""c'est votre conso madame"", il n'y a pas un problème ???",19,Monday,2025-02-24/2025-03-02,2025-03,True,True
"1,89E+18",2025-04-02 00:00:00+00:00,"@ENGIEpartFR Bonjour, où sont planqués vos tarifs ? 10 minutes que je cherche partout sur votre bordel de site, les prix sont introuvables !\nChez tous les fournisseurs d'énergie les prix sont +/- cachés, mais vous gagnez la palme de la meilleure cachette, d'habitude je trouve !",1,Tuesday,2025-03-31/2025-04-06,2025-04,True,False
"1,89E+18",2025-04-02 00:00:00+00:00,"Au revoir @ENGIEgroup, bonjour @TotalEnergies \n\nLa prochaine fois, ne passez pas ma facture de 51€ a 232€ d'un mois a l'autre sans même prévenir 😘 bande de voleur @ENGIEgroup",15,Tuesday,2025-03-31/2025-04-06,2025-04,True,True
"1,89E+18",2025-10-02 00:00:00+00:00,"Merci ⁦@ENGIEpartFR⁩ ma bougies proches.chauffe 19,5 degrés.🤪🤪🤪😡 https://t.co/hmAqAN6aQi",11,Monday,2025-09-29/2025-10-05,2025-10,True,False
"1,89E+18",2025-10-02 00:00:00+00:00,@ENGIEpartFR Vous m’avez ponctionnée de 3 mois d’électricité et de gaz pour un logement que je n’occupe plus depuis le 31 octobre,15,Monday,2025-09-29/2025-10-05,2025-10,True,False
"1,89E+18",2025-10-02 00:00:00+00:00,@ENGIEpartFR en attente de ma remise de 100e depuis novembre et aucune réaction d’engie après 5 appels !,16,Monday,2025-09-29/2025-10-05,2025-10,True,False
"1,89E+18",2025-12-02 00:00:00+00:00,"@ENGIEpartSAV Ce que vous demandez par mois est supérieur à la consommation électrique mensuelle\ntous les ans c'est la même chose\net c'est pénible, pénible, pénible!\nLe surplus d'argent imposé arbitrairement ne vous appartient pas!!!\n#Électricité #Énergie #Consommation",3,Wednesday,2025-12-01/2025-12-07,2025-12,True,False
"1,89E+18",2025-12-02 00:00:00+00:00,"@ENGIEpartFR @ClaireCreation @bymaddyness @Engie @GRDF Reste + qu'à attendre la fact @EDFofficiel \nCelle d'#engie est à  214 € (contre 133 € en 2024 même période😱) - Facture no deepfake @GRDF #NordStream2\n#gazpar tournait sans s'arrêter &amp; sans chauffer non +🤔 essentiellement la nuit, pourquoi ?\n#Nabioullina банк россии\n#sommetIA",10,Wednesday,2025-12-01/2025-12-07,2025-12,True,True
"1,89E+18",2025-12-02 00:00:00+00:00,Une semaine que j’ai plus d’eau chaude à cause des incapables  @ENGIEpartFR  vraiment quel plaisir en plein hiver,20,Wednesday,2025-12-01/2025-12-07,2025-12,True,False
"1,89E+18",2025-02-13 00:00:00+00:00,"@ENGIEgroup qui augmente de plus de 50€ les mensualités de prélèvement mensuel, malgré une consommation qui a drastiquement baissé !\n\n#MafiaOrganisée https://t.co/h4cScSMafA",16,Thursday,2025-02-10/2025-02-16,2025-02,True,False
"1,89E+18",2025-02-13 00:00:00+00:00,@ENGIEpartFR Comment résilier un contrat (et supprimer le compteur) ? Il ne marche pas. Il n'y a pas de bouton à avancer. https://t.co/EHtqLOrSdd,22,Thursday,2025-02-10/2025-02-16,2025-02,True,False
"1,89E+18",2025-02-17 00:00:00+00:00,@ENGIEpartFR Je n'ai plus accès à Ma conso quotidienne d'électricité depuis le 04/12/2024... ça devient long.,11,Monday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-18 00:00:00+00:00,Alors là j’applaudis les voleurs de chez @ENGIEpartFR @ENGIEgroup ! Le prix de l’ectricite censé baissé se 20% va augmenter ! Mon abonnement au gaz va augmenter aussi ! \nPuisque c’est ça je change de fournisseur dans la journée ! @gouvernementFR @dgccrf,6,Tuesday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-19 00:00:00+00:00,"@ENGIEpartFR vous avez peter un câble ? Tu chauffe à 18 degré, tu consomme jamais et tu paye 500 balles, vous nous prenez vraiment pour des cons ? #engie https://t.co/t4Re3SuuEx",8,Wednesday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-19 00:00:00+00:00,Facture prévisionnel d’électricité quasi 500€ de regul alors que en journée je suis pas là les chauffage sont pas allumés ? @ENGIEpartFR ça va dans vos têtes ????,10,Wednesday,2025-02-17/2025-02-23,2025-02,True,True
"1,89E+18",2025-02-19 00:00:00+00:00,"@ENGIEpartFR FUYEZ ENGIE. En octobre 2023 mon chauffage est tombé en panne, le problème a été résolu en janvier 2024. Le chauffage est tombé en panne le 14 février 2025 je pense qu' Engie résoudra mon problème en Juin 2025. Actuellement j' ai 16° dans mon appartement. MERCI ENGIE",11,Wednesday,2025-02-17/2025-02-23,2025-02,True,True
"1,89E+18",2025-02-19 00:00:00+00:00,"Aujourd’hui, je vais vous raconter mon histoire grâce à ce Thread concernant @ENGIEpartFR @ENGIEgroup",19,Wednesday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-19 00:00:00+00:00,"@cyril77M @ENGIEpartFR @ENGIEgroup Je reviens vers toi concernant ta demande. Surtout, c'est le tarif indiqué sur ton contrat d'achat qui doit être pris en compte, vu que c'est censé être un tarif avec un Prix Fixe. Il faut appeler et leur dire qu'ils se sont trompé et que tu veux un avoir.",20,Wednesday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-21 00:00:00+00:00,"@enedis_clients je ne peux pas associer mon PDL à mon espace client car le support m’indique que mon compte est en doublon… depuis plusieurs mois…et du coup, je n’ai plus ma console instantanée dans mon espace @ENGIEgroup\n\nComment faire avancer le sujet svp ?",13,Friday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-21 00:00:00+00:00,"@ENGIEpartFR Bonjour, c'est normal que vous mettiez des dates de remboursement mais qu'elles ne soient pas respectées ? Et quand un de vos téléconseiller doit rappeler et qu'il ne le fait pas... Pire, on me raccroche au nez....",14,Friday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-23 00:00:00+00:00,"Tu entend que le prix de la facture electrique va diminuer de 15%\n\nMais quand t'es chez @ENGIEgroup , la facture augmente de 16%\n\npour 300 kWh a 80€...ça passe a 310kWh a 95€\n\nN'allez pas chez Engie, même si ils demarchent des Fdp toquer a votre porte se faisant passer pour EDF",5,Sunday,2025-02-17/2025-02-23,2025-02,True,True
"1,89E+18",2025-02-23 00:00:00+00:00,"800€ de régule pr le mois de décembre, janvier, février LOL \nen fait faut être riche pour avoir le chauffage et l’eau chaude ???? putain de merde j’en ai ras le cul (60m2, thermostat sur 19) \n @ENGIEpartFR @ENGIEgroup",21,Sunday,2025-02-17/2025-02-23,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"La politique de mr Macron.energie gaz engie chauffe a 19,5 degrés.résultat.⁦@ENGIEpartFR⁩ chercher https://t.co/5djEwos07t bougie proche 🕯️🕯️🕯️ https://t.co/mByAyCAhk0",6,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,✅❌ Vrai ou Faux ?\nLes garanties d'origine certifient que l'électricité qui arrive chez vous provient directement d'une source renouvelable.\n\nLa réponse dans quelques jours sur notre compte @ENGIEpartFR ! ☺️\n\n#JAgisAvecENGIE,8,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"@ENGIEpartFR BENOIT a  publié sur le site quelleprime .fr\n\nUne jolie façade pour se donner bonne conscience\nDossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes,  Ne perdez pas votre temps, ce sont des clowns....",10,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"@ENGIEpartFR BENOIT a  publié sur le site quelleprime .fr\nUne jolie façade pour se donner bonne conscience\nDossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes,  Ne perdez pas votre temps, ce sont des clowns....",10,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"@ENGIEpartFR BENOIT a  publié sur le site quelleprime .fr\nUne jolie façade pour se donner bonne conscience\nDossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes,  Ne perdez pas votre temps, ce sont des clowns....",10,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"@ENGIEpartFR BENOIT a  publié sur le site quelleprime .fr\nUne jolie façade pour se donner bonne conscience\nDossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes,  Ne perdez pas votre temps, ce sont des clowns....",10,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"@ENGIEpartFR BENOIT a  publié sur le site quelleprime .fr\nUne jolie façade pour se donner bonne conscience\nDossier perdu 3 fois, dont 2 fois envoyé en recommandé Dossier avec pièce manquantes,  Ne perdez pas votre temps, ce sont des clowns....",10,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,"Désolé mais le service client @ENGIEpartFR il est catastrophique ça fais depuis novembre que j’attends d’être remboursé d’une mentualite qu’ils m’ont prélevé en TROP, ça me prends trop pour une imbecile",11,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-24 00:00:00+00:00,@ENGIEgroup  vous appâtez les clients avec votre offres de 100€ offert mais vous oubliez de dire qu’on est obliger de vous apeller depuis plus de 4 mois pour les avoir ! Alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir . #engie,11,Monday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-25 00:00:00+00:00,@ENGIEpartFR @ademe Voilà une facture de régularisation venant de vous !!! Merci de me mettre limite à la rue !!! https://t.co/9PKIHsO2td,11,Tuesday,2025-02-24/2025-03-02,2025-02,True,True
"1,89E+18",2025-02-25 00:00:00+00:00,@ENGIEnewsroom Quels dommages que des conseillers d'#Engie refusent d'aider les clients pour effectuer le règlement de leur facture!!!\n\nTriste image pour l'@ENGIEgroup !!!,12,Tuesday,2025-02-24/2025-03-02,2025-02,True,True
"1,89E+18",2025-02-25 00:00:00+00:00,Vraiment des incapables @ENGIEgroup qui me font prendre une demi journée de taff pour que leur technicien ne soit jamais arrivé ! Quand je les appels ils me raccrochent au nez ??? Mais on est où là ??? @ENGIEgroup boycott,13,Tuesday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-26 00:00:00+00:00,"@RMCInfo  @BFMTV @CNEWS @60millions @er_natio  @ENGIEpartFR  Ce matin reçu facture GAZ, l'année dernière pour 2 mois 300 €. cette année, on ne chauffe plus la nuit, il fait 10°C le matin dans la maison, la journée 17°C, facture. 42O € Ca va finir quand cette mascarade !!",10,Wednesday,2025-02-24/2025-03-02,2025-02,True,True
"1,89E+18",2025-02-26 00:00:00+00:00,21/12/24 au 19/02/25\n800€ chez @ENGIEpartFR \n\nVous vous foutez de qui?\nOn a un chauffage dans la SDB à 17° et un dans la chambre à 16°.\nLe reste c'est au bois.\n\nMerde 🖕🏻🖕🏻🖕🏻,13,Wednesday,2025-02-24/2025-03-02,2025-02,True,False
"1,89E+18",2025-02-26 00:00:00+00:00,Je paye déjà 135 euro par mois pour mon gaz chez @ENGIEpartFR alors que je chauffe à 18c° quand je suis là et 16 quand je m'absente et que j'utilise le poêle à bois dès que possible pour ne pas utiliser trop de gaz. \nQue puis-je faire de plus?,15,Wednesday,2025-02-24/2025-03-02,2025-02,True,False
"1,90E+18",2025-03-03 00:00:00+00:00,"@ENGIEgroup @ENGIEpartFR serait il possible de respecter vos délais d’intervention contractuels ? Plus d’eau chaude ni chauffage . Mon contrat ( arr 6.3) stipule 24h max , on me propose une intervention dans 3 jours car faute d’effectif",8,Monday,2025-03-03/2025-03-09,2025-03,True,True
"1,90E+18",2025-03-03 00:00:00+00:00,@ENGIEpartFR on vous parle,15,Monday,2025-03-03/2025-03-09,2025-03,True,False
"1,90E+18",2025-03-03 00:00:00+00:00,@ENGIEpartFR c'est du harcèlement pour augmenter les mensualités. \n5 fois en 2 mois. Tout ça pour une régularisation de quelques dizaines d'€ sur la dernière facture.,17,Monday,2025-03-03/2025-03-09,2025-03,True,True
"1,90E+18",2025-03-03 00:00:00+00:00,"@ENGIEpartFR bonjour engie les voleurs ! Attention publicité mensongère , on m indique 100 euros remboursé sur le gaz au moment de la souscription et maintenant on refuse de les donner",18,Monday,2025-03-03/2025-03-09,2025-03,True,False
"1,90E+18",2025-03-03 00:00:00+00:00,"@ENGIEpartFR vraiment des escrocs, des montants de consommations qui changent. Des excès de facturations dans tous les sens. À fuir",23,Monday,2025-03-03/2025-03-09,2025-03,True,False
"1,90E+18",2025-04-03 00:00:00+00:00,"@ENGIEgroup @ENGIEpartFR pour l'amour du ciel, c'est quoi cette gestion de vos clients ? #engie #edf @EDFofficiel",8,Tuesday,2025-03-31/2025-04-06,2025-04,True,False
